ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue
6281,1966,Graduation,Divorced,55686,0,1,14-02-2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11
4338,1983,Graduation,Single,39062,1,0,25-03-2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11
2452,1971,Graduation,Together,34600,1,1,1/1/2013,8,199,33,60,8,3,152,5,5,2,5,8,0,0,0,0,0,0,3,11
9507,1975,Graduation,Married,40794,0,1,7/4/2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11
8360,1971,2n Cycle,Married,54690,1,1,7/11/2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11
10311,1969,Graduation,Married,4428,0,1,5/10/2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11
5117,1963,2n Cycle,Married,32632,0,0,2/8/2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11
4867,1968,PhD,Single,38236,1,1,20-09-2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11
9289,1979,Graduation,Married,36781,1,0,10/4/2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11
10913,1984,Master,Single,31385,1,0,5/12/2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11
3032,1984,Graduation,Married,24570,1,0,27-02-2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11
8524,1974,PhD,Divorced,25509,1,0,18-09-2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11
3334,1951,Graduation,Married,94642,0,0,12/2/2014,35,879,143,4,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11
4470,1962,Master,Married,58646,0,1,10/6/2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11
1406,1975,Graduation,Single,53201,1,1,12/2/2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11
8619,1957,Graduation,Together,21994,0,1,24-12-2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11
10821,1978,Graduation,Married,57113,1,1,6/2/2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11
4552,1991,Graduation,Married,51373,0,0,22-06-2013,37,83,2,101,64,26,4,1,3,5,3,4,0,0,0,0,0,0,3,11
898,1986,Graduation,Married,23477,1,0,21-10-2013,39,368,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11
9797,1956,Graduation,Married,58116,0,1,13-04-2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11
10949,1963,PhD,Divorced,72968,0,0,16-12-2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11
8212,1971,Master,Married,39791,0,1,28-03-2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11
6248,1947,Master,Single,91712,0,0,17-10-2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11
10164,1958,Graduation,Single,94472,0,1,3/4/2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11
4547,1960,Graduation,Together,13672,1,1,17-04-2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11
6815,1980,2n Cycle,Married,96547,0,0,23-05-2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11
4122,1975,Graduation,Married,79205,0,0,29-08-2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11
10841,1975,PhD,Together,56559,0,1,25-12-2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11
5370,1973,PhD,Married,32644,1,0,16-01-2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11
176,1980,2n Cycle,Single,67506,0,1,2/1/2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11
4860,1970,Graduation,Single,24206,1,0,8/3/2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11
10757,1967,PhD,Divorced,28420,1,0,24-12-2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11
4023,1970,Graduation,Married,22979,1,0,6/9/2012,29,,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11
6679,1966,Graduation,Single,33279,0,0,12/6/2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11
9923,1972,Master,Single,46423,1,1,18-09-2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11
7181,1977,Graduation,Married,30368,0,1,7/11/2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11
3599,1970,Graduation,Married,63684,0,1,26-11-2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11
405,1964,Graduation,Divorced,41638,0,1,13-02-2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11
6870,1959,PhD,Divorced,68805,0,1,17-09-2013,73,,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11
832,1966,PhD,Together,65814,0,1,2/3/2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11
2002,1958,Graduation,Divorced,71964,0,0,20-05-2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11
3657,1986,Graduation,Single,39146,1,0,14-02-2013,1,94,1,382,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11
500,1977,Graduation,Together,96876,0,0,6/8/2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11
1951,1981,Basic,Married,34445,0,0,27-01-2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11
3262,1958,Graduation,Single,68281,0,0,7/8/2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11
4102,1975,2n Cycle,Married,37284,1,1,29-03-2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11
7042,1983,Graduation,Married,36790,0,0,1/3/2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11
10598,1967,Graduation,Together,27943,1,1,15-04-2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11
255,1951,Graduation,Divorced,22263,1,1,30-03-2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11
2375,1972,Graduation,Together,30261,1,2,25-09-2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11
9829,1978,Graduation,Together,28587,1,0,12/2/2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11
6214,1982,Master,Married,43815,1,0,5/4/2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11
4954,1956,Graduation,Married,48195,1,1,21-01-2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11
7861,1952,Master,Married,77027,0,1,5/2/2014,23,3,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11
4837,1965,PhD,Married,71322,0,1,16-02-2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11
9423,1979,Master,Married,32765,1,0,23-02-2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11
4198,1965,Graduation,Together,29672,1,1,12/3/2013,6,9,1,3,0,4,,1,0,0,3,6,0,0,0,0,0,0,3,11
153,1953,Graduation,Divorced,23272,0,0,17-10-2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11
9323,1949,Master,Together,49912,0,1,7/9/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11
10001,1985,2n Cycle,Together,7500,1,0,1/8/2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11
3945,1947,PhD,Widow,68117,0,1,10/3/2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11
3799,1955,Graduation,Married,67225,0,1,26-11-2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11
8625,1976,Graduation,Married,17649,1,0,12/11/2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11
3491,1975,Graduation,Together,55914,0,1,29-04-2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11
983,1984,Graduation,Married,40059,1,0,28-09-2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11
9119,1950,Graduation,Together,60905,0,1,5/12/2013,27,208,17,388,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11
4786,1977,Graduation,Married,75330,1,1,4/10/2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11
5872,1951,Graduation,Single,60689,0,1,1/6/2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11
6568,1984,Graduation,Married,38680,1,0,28-03-2013,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11
5628,1982,Graduation,Together,61416,0,0,8/2/2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11
5631,1991,Graduation,Single,49767,0,0,2/5/2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11
4974,1970,Graduation,Single,83273,1,2,25-09-2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11
8416,1981,Graduation,Married,29009,1,0,29-11-2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11
5454,1979,Master,Married,45057,1,0,1/12/2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11
4095,1971,Graduation,Married,37150,1,0,11/9/2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11
5474,1970,Graduation,Single,43020,1,0,30-11-2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11
4268,1959,Graduation,Married,53154,0,1,9/6/2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11
10701,1973,Graduation,Married,65308,0,0,11/9/2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11
3507,1970,Graduation,Single,76467,1,0,17-08-2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11
2079,1947,2n Cycle,Married,81044,0,0,27-12-2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11
626,1951,Graduation,Married,32871,1,1,9/3/2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11
4426,1975,Graduation,Single,55801,1,1,22-09-2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11
2591,1959,Graduation,Widow,76320,0,1,22-06-2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11
10509,1955,Master,Single,36927,1,1,2/6/2014,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11
6382,1953,Graduation,Together,48794,1,1,26-06-2014,97,25,0,11,3,0,,1,1,0,3,4,0,0,0,0,0,0,3,11
6673,1965,Graduation,Single,23478,0,0,19-03-2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11
7441,1973,Graduation,Divorced,71128,1,0,6/10/2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11
1071,1976,PhD,Divorced,70179,0,1,21-07-2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11
10061,1950,Graduation,Married,59462,0,1,5/1/2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11
7187,1969,Master,Together,,1,1,18-05-2013,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11
8775,1969,Graduation,Together,38361,1,0,27-12-2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11
1612,1981,PhD,Single,,1,0,31-05-2013,82,453,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11
2345,1982,PhD,Together,70038,0,0,25-10-2013,54,587,54,8,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11
322,1978,Graduation,Together,42554,1,1,12/1/2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11
10897,1974,Graduation,Married,67445,0,1,12/8/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11
123,1951,Graduation,Widow,67046,0,1,6/1/2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11
6103,1948,Graduation,Married,42192,0,0,6/9/2013,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11
7899,1952,PhD,Married,77610,0,1,29-10-2012,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11
10500,1984,Graduation,Married,31761,1,0,5/4/2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11
1655,1979,Graduation,Together,34350,1,0,19-10-2013,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11
2406,1949,Graduation,Together,54591,0,1,5/8/2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11
2712,1956,Graduation,Married,71866,0,1,25-12-2013,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11
5517,1969,Graduation,Married,25293,1,0,15-09-2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11
10643,1987,PhD,Single,42000,0,0,10/1/2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11
2254,1983,Graduation,Married,69520,0,0,7/7/2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11
10281,1970,Graduation,Divorced,64713,1,0,7/2/2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11
6958,1977,Master,Married,27889,1,0,5/7/2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11
954,1960,Basic,Widow,22123,0,0,27-03-2014,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11
5079,1971,Graduation,Married,,1,1,3/3/2013,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11
10339,1954,Master,Together,,0,1,23-06-2013,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11
4643,1973,Graduation,Married,27803,1,0,26-08-2012,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11
3117,1955,Graduation,Single,,0,1,18-10-2013,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11
6497,1960,Graduation,Married,51651,0,1,7/11/2012,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11
5396,1988,Graduation,Married,68487,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11
5250,1943,Master,Widow,,0,0,30-10-2013,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11
1052,1969,Graduation,Married,56796,0,1,16-02-2013,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11
2802,1992,2n Cycle,Married,87000,0,0,15-12-2012,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11
6343,1959,Graduation,Married,79823,0,1,31-03-2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11
6507,1980,Graduation,Single,30828,1,0,4/10/2013,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11
7901,1971,Master,Married,34109,0,1,6/11/2013,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11
4865,1974,Master,Divorced,53367,1,1,31-08-2013,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11
2686,1969,Basic,Together,22390,0,0,21-10-2013,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11
3107,1976,Graduation,Together,71322,0,1,2/5/2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11
7734,1993,Graduation,Absurd,79244,0,0,19-12-2012,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11
1146,1949,Master,Together,49912,0,1,7/9/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11
11031,1950,PhD,Married,48699,1,1,21-05-2013,90,467,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11
7428,1975,Graduation,Together,80144,0,0,30-09-2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11
975,1956,Graduation,Single,54252,1,1,28-05-2013,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11
1103,1976,Master,Married,81929,1,0,29-09-2012,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11
3422,1975,Graduation,Married,76068,0,1,29-11-2012,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11
1055,1976,Master,Married,53204,1,1,20-03-2014,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11
6544,1949,PhD,Together,67911,0,1,22-05-2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11
1241,1984,2n Cycle,Married,14796,1,0,17-09-2012,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11
2909,1974,PhD,Married,78128,0,1,19-02-2014,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11
5802,1972,Basic,Married,14188,0,0,28-02-2013,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11
1407,1986,Basic,Married,20425,1,0,29-10-2012,5,4,12,5,3,16,57,2,2,0,3,7,0,0,0,0,0,0,3,11
6183,1962,Master,Married,58646,0,1,10/6/2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11
340,1970,Graduation,Divorced,72967,0,1,15-12-2012,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11
5991,1949,Master,Married,48150,0,1,8/6/2013,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11
3104,1961,Graduation,Single,82332,0,0,17-09-2012,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11
9729,1955,Graduation,Widow,58275,1,1,2/6/2013,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11
1008,1981,PhD,Together,44953,0,0,21-12-2012,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11
11091,1953,Graduation,Together,34587,1,1,16-05-2014,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11
3969,1974,Master,Together,43018,0,1,1/11/2013,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11
1916,1954,Master,Married,45736,0,1,24-07-2013,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11
9907,1969,Master,Together,66476,0,1,4/12/2013,80,742,28,1,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11
87,1981,2n Cycle,Married,27733,1,0,26-08-2013,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11
8659,1952,PhD,Together,69805,0,1,21-01-2014,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11
6262,1962,Master,Single,72217,0,0,10/4/2013,93,,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11
6147,1971,Graduation,Divorced,25818,1,0,18-10-2012,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,3,11
8832,1976,Master,Together,37509,1,0,12/9/2012,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11
10067,1976,2n Cycle,Together,25176,1,1,10/8/2013,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11
7532,1980,Graduation,Married,43586,0,1,30-08-2012,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,3,11
4915,1956,2n Cycle,Married,53230,0,1,3/8/2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11
2115,1957,Graduation,Together,50116,1,1,20-06-2014,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,3,11
2088,1972,Graduation,Together,84906,0,0,4/10/2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11
2493,1966,Graduation,Married,61286,0,1,2/8/2013,34,2,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11
6292,1986,PhD,Married,82333,0,0,30-03-2013,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,3,11
1631,1965,PhD,Together,65220,0,0,3/9/2012,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,3,11
10104,1974,Graduation,Together,33590,2,1,3/11/2013,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11
3006,1976,Graduation,Divorced,30992,1,0,22-04-2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11
3919,1976,Master,Single,72309,0,0,11/3/2013,64,960,0,883,50,38,344,1,5,6,8,3,0,0,0,1,0,0,3,11
11181,1949,PhD,Married,156924,0,0,29-08-2013,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11
642,1980,Basic,Married,16005,1,0,14-08-2012,69,2,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,3,11
4369,1957,Master,Absurd,65487,0,0,10/1/2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,3,11
10127,1965,Graduation,Married,58692,0,1,6/4/2014,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,3,11
271,1969,Graduation,Widow,40590,1,1,2/10/2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11
4973,1970,Graduation,Single,20587,1,0,11/5/2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11
2948,1954,Master,Divorced,62637,0,1,1/3/2014,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,3,11
2715,1966,Master,Divorced,29435,1,1,6/8/2012,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,3,11
10432,1974,Graduation,Divorced,19346,1,0,30-01-2014,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11
9216,1971,Graduation,Married,35788,1,1,23-01-2014,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,3,11
7124,1968,Graduation,Divorced,36997,1,1,1/2/2013,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,3,11
9727,1957,Graduation,Married,23539,0,0,28-02-2014,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,3,11
5136,1973,Graduation,Single,65333,0,1,17-01-2014,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,3,11
9790,1957,Graduation,Single,78499,0,0,23-11-2013,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,3,11
1818,1971,PhD,Together,29732,1,0,25-03-2014,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,3,11
1100,1960,Master,Together,41275,1,2,24-03-2014,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,3,11
7873,1973,PhD,Together,63516,1,1,6/7/2013,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,3,11
10609,1962,PhD,Married,42769,0,1,12/10/2013,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11
6950,1958,Master,Married,49572,1,1,15-12-2013,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,3,11
7233,1972,Graduation,Married,69209,0,0,17-09-2012,4,496,32,849,229,48,2,2,5,3,6,4,0,0,0,1,0,0,3,11
9481,1976,Graduation,Married,17148,1,0,28-01-2014,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,3,11
7699,1969,Graduation,Widow,40590,1,1,2/10/2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11
2711,1976,Master,Together,30560,1,0,27-06-2013,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11
8933,1983,2n Cycle,Married,32146,1,0,12/5/2014,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11
8726,1964,2n Cycle,Divorced,41713,1,1,29-04-2014,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,3,11
1515,1975,Master,Together,34176,0,1,22-01-2014,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,3,11
5186,1955,PhD,Married,58482,0,1,12/3/2014,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,3,11
10157,1965,Graduation,Single,59686,0,1,25-01-2014,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,3,11
5667,1964,PhD,Married,60896,0,1,11/10/2012,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,3,11
902,1980,Graduation,Together,62994,1,0,4/3/2014,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,3,11
977,1957,Graduation,Together,47320,0,1,1/8/2013,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,3,11
7313,1949,2n Cycle,Widow,74859,0,0,3/6/2013,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,3,11
7600,1992,Basic,Single,15253,1,0,28-10-2013,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,3,11
9706,1974,PhD,Single,31560,1,0,24-06-2013,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,3,11
2429,1954,Graduation,Divorced,72071,0,1,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11
3520,1990,Master,Single,91172,0,0,27-03-2013,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,3,11
10394,1984,Graduation,Married,90000,0,0,23-12-2013,91,675,144,,94,192,241,1,4,8,5,1,1,0,1,1,0,0,3,11
4548,1981,Graduation,Single,41967,1,1,23-11-2013,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,3,11
9362,1965,Graduation,Single,69263,0,1,5/3/2014,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,3,11
3968,1970,2n Cycle,Divorced,65706,0,0,28-06-2013,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,0,3,11
4084,1975,Graduation,Together,60934,0,1,17-01-2014,41,67,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,3,11
